132 2 1 32 5 4 
133 2 1 33 5 3 
134 2 1 32 5 4 
135 2 1 32 5 4 
136 2 1 32 5 4 
137 2 1 32 5 4 
138 2 1 33 5 3 
139 2 1 33 5 3 
140 2 1 34 5 2 
141 2 1 33 5 3 
142 2 1 32 5 4 
143 2 1 32 5 4 
144 2 1 32 5 4 
145 2 1 32 5 4 
146 2 1 32 5 4 
147 2 1 30 5 6 
148 2 1 28 5 8 
149 2 1 29 5 7 
150 2 1 29 5 7 
151 2 1 30 5 6 
152 2 1 31 5 5 
153 2 1 28 5 8 
154 2 1 27 5 9 
155 2 1 27 5 9 
156 2 1 27 5 9 
157 2 1 29 5 7 
158 2 1 29 5 7 
159 2 1 27 5 9 
160 2 1 26 5 10 
161 2 1 25 5 11 
162 2 1 28 5 8 
163 2 1 28 5 8 
164 2 1 28 5 8 
165 2 1 28 5 8 
166 2 1 27 5 9 
167 2 1 27 5 9 
168 2 1 27 5 9 
169 2 1 27 5 9 
170 2 1 27 5 9 
171 2 1 26 5 10 
172 2 1 26 5 10 
173 2 1 25 5 11 
174 2 1 25 5 11 
175 2 1 25 5 11 
176 2 1 26 5 10 
177 2 1 24 5 12 
178 2 1 22 5 14 
179 2 1 26 5 10 
180 2 1 27 5 9 
181 2 1 27 5 9 
182 2 1 28 5 8 
183 2 1 27 5 9 
184 2 1 26 5 10 
185 2 1 28 5 8 
186 2 1 28 5 8 
187 2 1 28 5 8 
188 2 1 29 5 7 
189 2 1 29 5 7 
190 2 1 29 5 7 
191 2 1 28 5 8 
192 2 1 27 5 9 
193 2 1 28 5 8 
194 2 1 28 5 8 
195 2 1 28 5 8 
196 2 1 29 5 7 
197 2 1 32 5 4 
198 2 1 29 5 7 
199 2 1 29 5 7 
200 2 1 29 5 7 
201 2 1 29 5 7 
202 2 1 29 5 7 
203 2 1 30 5 6 
204 2 1 29 5 7 
205 2 1 27 5 9 
206 2 1 27 5 9 
207 2 1 27 5 9 
208 2 1 28 5 8 
209 2 1 28 5 8 
210 2 1 27 5 9 
211 2 1 25 5 11 
212 2 1 25 5 11 
213 2 1 26 5 10 
214 2 1 26 5 10 
215 2 1 27 5 9 
216 3 1 25 5 10 208 1 
217 3 1 23 5 12 208 1 
218 3 1 22 5 13 208 1 
219 3 1 23 5 12 208 1 
220 3 1 23 5 12 208 1 
221 3 1 25 5 10 208 1 
222 3 1 25 5 9 208 2 
223 3 1 23 5 11 208 2 
224 3 1 23 5 11 208 2 
225 3 1 23 5 11 208 2 
226 3 1 23 5 11 208 2 
227 3 1 25 5 10 208 1 
228 3 1 26 5 9 208 1 
229 3 1 25 5 9 208 2 
230 3 1 23 5 11 208 2 
231 3 1 22 5 12 208 2 
232 3 1 22 5 12 208 2 
233 3 1 23 5 11 208 2 
234 3 1 23 5 11 208 2 
235 3 1 21 5 13 208 2 
236 3 1 20 5 13 208 3 
237 3 1 20 5 13 208 3 
238 3 1 20 5 13 208 3 
239 3 1 23 5 10 208 3 
240 3 1 24 5 9 208 3 
241 3 1 21 5 12 208 3 
242 3 1 19 5 11 208 6 
243 3 1 18 5 12 208 6 
244 3 1 18 5 12 208 6 
245 3 1 19 5 11 208 6 
246 3 1 19 5 11 208 6 
247 3 1 18 5 11 208 7 
248 3 1 16 5 14 208 6 
249 3 1 15 5 13 208 8 
250 3 1 15 5 13 208 8 
251 3 1 16 5 12 208 8 
252 3 1 16 5 12 208 8 
253 3 1 17 5 11 208 8 
254 3 1 16 5 12 208 8 
255 3 1 13 5 11 208 12 
256 3 1 12 5 12 208 12 
257 3 1 13 5 11 208 12 
258 3 1 14 5 11 208 11 
259 3 1 12 5 13 208 11 
260 3 1 14 5 13 208 9 
261 3 1 15 5 11 208 10 
262 3 1 14 5 12 208 10 
263 3 1 15 5 12 208 9 
264 3 1 15 5 12 208 9 
265 3 1 16 5 11 208 9 
266 3 1 17 5 9 208 10 
267 3 1 17 5 7 208 12 
268 3 1 18 5 6 208 12 
269 3 1 18 5 6 208 12 
270 3 1 19 5 6 208 11 
271 3 1 20 5 6 208 10 
272 3 1 17 5 6 208 13 
273 3 1 20 5 4 208 12 
274 3 1 19 5 4 208 13 
275 3 1 19 5 4 208 13 
276 3 1 19 5 4 208 13 
277 3 1 19 5 5 208 12 
278 3 1 18 5 5 208 13 
279 3 1 17 5 6 208 13 
280 3 1 15 5 6 208 15 
281 3 1 15 5 6 208 15 
282 3 1 17 5 6 208 13 
283 3 1 18 5 6 208 12 
284 3 1 15 5 8 208 13 
285 3 1 17 5 9 208 10 
286 3 1 17 5 8 208 11 
287 3 1 17 5 8 208 11 
288 3 1 19 5 7 208 10 
289 3 1 20 5 7 208 9 
290 3 1 19 5 8 208 9 
291 3 1 18 5 9 208 9 
292 3 1 17 5 10 208 9 
293 3 1 17 5 10 208 9 
294 3 1 18 5 9 208 9 
295 3 1 18 5 9 208 9 
296 3 1 18 5 9 208 9 
297 3 1 17 5 9 208 10 
298 3 1 16 5 10 208 10 
299 3 1 13 5 9 208 14 
300 3 1 15 5 9 208 12 
301 3 1 15 5 9 208 12 
302 3 1 15 5 10 208 11 
303 3 1 11 5 12 208 13 
304 3 1 11 5 11 208 14 
305 3 1 10 5 12 208 14 
306 3 1 11 5 11 208 14 
307 3 1 11 5 11 208 14 
308 3 1 11 5 11 208 14 
309 3 1 12 5 10 208 14 
310 3 1 10 5 11 208 15 
311 3 1 10 5 8 208 18 
312 3 1 11 5 7 208 18 
313 3 1 11 5 7 208 18 
314 3 1 12 5 6 208 18 
315 3 1 14 5 7 208 15 
316 3 1 15 5 7 208 14 
317 3 1 15 5 6 208 15 
318 3 1 16 5 6 208 14 
319 3 1 16 5 6 208 14 
320 3 1 17 5 6 208 13 
321 3 1 20 5 4 208 12 
322 3 1 19 5 5 208 12 
323 3 1 19 5 5 208 12 
324 3 1 19 5 5 208 12 
325 3 1 19 5 5 208 12 
326 3 1 19 5 5 208 12 
327 3 1 20 5 4 208 12 
328 3 1 18 5 5 208 13 
329 3 1 17 5 7 208 12 
330 3 1 17 5 6 208 13 
331 3 1 17 5 6 208 13 
332 3 1 17 5 6 208 13 
333 3 1 18 5 4 208 14 
334 3 1 20 5 2 208 14 
335 3 1 18 5 2 208 15 
336 3 1 18 5 2 208 15 
337 3 1 17 5 2 208 16 
338 3 1 17 5 2 208 16 
339 3 1 18 5 1 208 16 
340 3 1 22 5 1 208 12 
341 3 1 20 5 2 208 13 
342 3 1 20 5 2 208 13 
343 3 1 20 5 2 208 13 
344 3 1 18 5 2 208 14 
345 3 1 16 5 2 208 16 
346 3 1 16 5 3 208 16 
347 3 1 17 5 3 208 15 
348 3 1 17 5 4 208 14 
349 3 1 17 5 4 208 14 
350 3 1 16 5 4 208 16 
351 3 1 19 5 3 208 14 
352 3 1 19 5 5 208 12 
353 3 1 17 5 5 208 14 
354 3 1 17 5 5 208 14 
355 3 1 16 5 6 208 14 
356 3 1 17 5 6 208 13 
357 3 1 17 5 3 208 16 
358 3 1 20 5 3 208 13 
359 3 1 19 5 5 208 12 
360 3 1 19 5 5 208 12 
361 3 1 18 5 6 208 12 
362 3 1 20 5 6 208 10 
363 3 1 22 5 5 208 9 
364 3 1 21 5 5 208 10 
365 3 1 18 5 6 208 12 
366 3 1 17 5 9 208 10 
367 3 1 17 5 9 208 10 
368 3 1 17 5 9 208 10 
369 3 1 18 5 8 208 10 
370 3 1 18 5 8 208 10 
371 3 1 15 5 10 208 11 
372 3 1 14 5 8 208 14 
373 3 1 14 5 7 208 15 
374 3 1 15 5 8 208 13 
375 3 1 18 5 7 208 11 
376 3 1 19 5 6 208 11 
377 3 1 18 5 6 208 12 
378 3 1 19 5 7 208 10 
379 3 1 19 5 7 208 10 
380 3 1 18 5 8 208 10 
381 3 1 19 5 7 208 10 
382 3 1 20 5 6 208 10 
383 3 1 17 5 6 208 12 
384 3 1 17 5 8 208 10 
385 3 1 19 5 6 208 10 
386 3 1 19 5 7 208 9 
387 3 1 19 5 7 208 9 
388 3 1 20 5 7 208 8 
389 3 1 18 5 9 208 8 
390 3 1 17 5 9 208 9 
391 3 1 18 5 8 208 9 
392 3 1 18 5 9 208 9 
393 3 1 18 5 7 208 11 
394 3 1 18 5 6 208 12 
395 3 1 17 5 6 208 13 
396 3 1 15 5 8 208 13 
397 4 1 15 5 8 208 12 429 1 
398 4 1 14 5 8 208 13 429 1 
399 4 1 15 5 6 208 14 429 1 
400 4 1 15 5 6 208 14 429 1 
401 4 1 15 5 5 208 15 429 1 
402 4 1 13 5 8 208 13 429 2 
403 4 1 12 5 8 208 14 429 2 
404 4 1 13 5 8 208 13 429 2 
405 4 1 12 5 7 208 15 429 2 
406 4 1 12 5 7 208 15 429 2 
407 4 1 12 5 7 208 15 429 2 
408 4 1 10 5 9 208 14 429 3 
409 4 1 7 5 10 208 15 429 4 
410 4 1 9 5 8 208 15 429 4 
411 4 1 7 5 7 208 18 429 4 
412 4 1 8 5 6 208 18 429 4 
413 4 1 8 5 6 208 18 429 4 
414 5 1 8 5 6 208 17 429 4 445 1 
415 5 1 6 5 8 208 15 429 6 445 1 
416 5 1 8 5 5 208 17 429 5 445 1 
417 5 1 8 5 5 208 17 429 5 445 1 
418 5 1 8 5 5 208 17 429 5 445 1 
419 5 1 8 5 6 208 16 429 5 445 1 
420 5 1 7 5 5 208 16 429 7 445 1 
421 5 1 6 5 6 208 17 429 5 445 2 
422 5 1 9 5 6 208 17 429 3 445 1 
423 5 1 9 5 6 208 17 429 3 445 1 
424 5 1 10 5 6 208 16 429 3 445 1 
425 5 1 10 5 6 208 16 429 3 445 1 
426 5 1 9 5 5 208 15 429 5 445 2 
427 5 1 9 5 5 208 14 429 6 445 2 
428 5 1 9 5 7 208 13 429 5 445 2 
429 5 1 8 5 7 208 14 429 5 445 2 
430 5 1 9 5 7 208 14 429 4 445 2 
431 5 1 9 5 7 208 14 429 4 445 2 
432 5 1 8 5 7 208 12 429 5 445 4 
433 5 1 9 5 8 208 11 429 5 445 3 
434 5 1 9 5 9 208 11 429 4 445 3 
435 5 1 8 5 9 208 13 429 3 445 3 
436 5 1 9 5 9 208 12 429 3 445 3 
437 5 1 9 5 9 208 12 429 3 445 3 
438 5 1 11 5 8 208 10 429 2 445 5 
439 5 1 13 5 9 208 7 429 2 445 5 
440 5 1 11 5 10 208 10 429 2 445 3 
441 5 1 11 5 10 208 10 429 2 445 3 
442 5 1 10 5 10 208 11 429 2 445 3 
443 5 1 9 5 9 208 12 429 2 445 4 
444 5 1 9 5 9 208 9 429 3 445 6 
445 5 1 12 5 9 208 8 429 3 445 4 
446 5 1 10 5 14 208 5 429 3 445 4 
447 5 1 8 5 15 208 6 429 3 445 4 
448 5 1 8 5 15 208 6 429 3 445 4 
449 5 1 8 5 14 208 5 429 3 445 6 
450 6 1 9 5 12 208 4 429 4 445 6 490 1 
451 6 1 10 5 11 208 4 429 6 445 4 490 1 
452 6 1 10 5 13 208 2 429 6 445 4 490 1 
453 6 1 9 5 15 208 3 429 5 445 3 490 1 
454 6 1 9 5 15 208 3 429 5 445 2 490 1 
455 6 1 9 5 15 208 3 429 5 445 2 490 1 
456 6 1 9 5 12 208 3 429 7 445 2 490 2 
457 6 1 10 5 9 208 3 429 8 445 3 490 2 
458 6 1 10 5 10 208 4 429 6 445 3 490 2 
459 6 1 9 5 11 208 4 429 6 445 3 490 2 
460 6 1 8 5 13 208 4 429 5 445 3 490 2 
461 6 1 8 5 13 208 4 429 5 445 3 490 2 
462 6 1 9 5 11 208 4 429 5 445 3 490 4 
463 6 1 8 5 12 208 4 429 3 445 5 490 4 
464 6 1 9 5 13 208 3 429 2 445 5 490 4 
465 6 1 9 5 12 208 4 429 2 445 5 490 4 
466 6 1 9 5 13 208 4 429 1 445 5 490 4 
467 6 1 10 5 11 208 4 429 1 445 5 490 5 
468 6 1 12 5 10 208 4 429 1 445 5 490 4 
469 6 1 14 5 9 208 3 429 1 445 5 490 4 
470 6 1 14 5 8 208 3 429 1 445 5 490 5 
471 6 1 14 5 7 208 4 429 1 445 5 490 5 
472 6 1 13 5 8 208 4 429 1 445 5 490 5 
473 6 1 12 5 9 208 3 429 1 445 5 490 6 
474 6 1 12 5 9 208 3 429 1 445 5 490 6 
475 6 1 14 5 8 208 2 429 2 445 5 490 5 
476 6 1 12 5 9 208 2 429 1 445 5 490 7 
477 6 1 11 5 9 208 3 429 1 445 5 490 7 
478 6 1 10 5 12 208 3 429 1 445 4 490 6 
479 6 1 10 5 12 208 3 429 1 445 5 490 5 
480 6 1 10 5 9 208 2 429 1 445 7 490 7 
481 6 1 13 5 8 208 2 429 2 445 5 490 6 
482 6 1 11 5 7 208 2 429 2 445 5 490 9 
483 6 1 10 5 8 208 3 429 2 445 5 490 8 
484 6 1 10 5 8 208 3 429 2 445 5 490 8 
485 6 1 9 5 9 208 3 429 1 445 6 490 8 
486 6 1 9 5 8 208 3 429 1 445 7 490 8 
487 6 1 9 5 5 208 3 429 2 445 8 490 9 
488 6 1 8 5 4 208 4 429 2 445 7 490 11 
489 6 1 8 5 4 208 4 429 2 445 7 490 11 
490 6 1 9 5 5 208 4 429 2 445 7 490 9 
491 6 1 8 5 6 208 3 429 2 445 8 490 9 
492 6 1 8 5 6 208 3 429 2 445 7 490 10 
493 6 1 8 5 5 208 3 429 3 445 9 490 8 
494 6 1 9 5 3 208 5 429 2 445 10 490 7 
495 6 1 9 5 3 208 5 429 2 445 10 490 7 
496 6 1 8 5 4 208 5 429 2 445 10 490 7 
497 6 1 8 5 4 208 5 429 2 445 9 490 8 
498 6 1 7 5 3 208 4 429 2 445 13 490 7 
499 6 1 5 5 3 208 4 429 2 445 15 490 7 
500 6 1 4 5 3 208 5 429 2 445 12 490 10 
501 6 1 4 5 3 208 5 429 2 445 11 490 11 
502 6 1 4 5 3 208 5 429 2 445 11 490 11 
503 6 1 6 5 3 208 3 429 3 445 11 490 10 
504 6 1 2 5 5 208 3 429 2 445 15 490 9 
505 6 1 2 5 6 208 2 429 2 445 17 490 7 
506 6 1 2 5 6 208 3 429 2 445 15 490 8 
507 6 1 1 5 6 208 3 429 2 445 14 490 10 
508 6 1 1 5 6 208 4 429 2 445 14 490 9 
509 6 1 2 5 6 208 3 429 2 445 13 490 10 
510 6 1 2 5 8 208 2 429 1 445 16 490 7 
511 6 1 2 5 8 208 2 429 2 445 14 490 8 
512 6 1 2 5 8 208 2 429 2 445 14 490 8 
513 6 1 2 5 6 208 2 429 2 445 14 490 10 
514 6 1 2 5 6 208 3 429 2 445 14 490 9 
515 6 1 3 5 6 208 3 429 2 445 13 490 9 
516 6 1 4 5 5 208 3 429 2 445 15 490 7 
517 6 1 4 5 6 208 2 429 4 445 14 490 6 
518 6 1 4 5 5 208 2 429 4 445 15 490 6 
519 6 1 4 5 5 208 2 429 3 445 15 490 7 
520 6 1 4 5 5 208 2 429 3 445 15 490 7 
521 6 1 6 5 5 208 2 429 3 445 13 490 7 
522 6 1 6 5 5 208 2 429 3 445 14 490 6 
523 6 1 5 5 4 208 1 429 4 445 14 490 8 
524 6 1 5 5 3 208 1 429 5 445 15 490 7 
525 6 1 5 5 2 208 1 429 6 445 14 490 8 
526 6 1 5 5 2 208 1 429 6 445 14 490 8 
527 6 1 7 5 2 208 2 429 6 445 12 490 7 
528 6 1 8 5 1 208 1 429 6 445 12 490 8 
529 5 1 8 208 1 429 8 445 12 490 7 
530 5 1 7 208 1 429 9 445 12 490 7 
531 5 1 6 208 1 429 11 445 10 490 8 
532 5 1 6 208 1 429 11 445 10 490 8 
533 5 1 8 208 2 429 11 445 8 490 7 
534 5 1 9 208 1 429 9 445 9 490 8 
535 5 1 8 208 1 429 7 445 10 490 10 
536 5 1 8 208 1 429 7 445 10 490 10 
537 4 1 6 429 9 445 11 490 10 
538 4 1 6 429 9 445 10 490 11 
539 4 1 8 429 9 445 9 490 10 
540 4 1 9 429 6 445 10 490 11 
541 4 1 8 429 6 445 10 490 12 
542 4 1 8 429 5 445 9 490 14 
543 4 1 5 429 7 445 10 490 14 
544 4 1 5 429 8 445 8 490 15 
545 4 1 7 429 7 445 8 490 14 
546 4 1 8 429 7 445 8 490 13 
547 4 1 8 429 6 445 10 490 12 
548 4 1 7 429 6 445 11 490 12 
549 4 1 7 429 8 445 10 490 10 
550 4 1 7 429 7 445 10 490 11 
551 4 1 9 429 7 445 8 490 11 
552 4 1 10 429 7 445 9 490 10 
553 4 1 10 429 5 445 12 490 9 
554 4 1 9 429 5 445 12 490 10 
555 4 1 7 429 7 445 12 490 10 
556 4 1 10 429 7 445 10 490 9 
557 4 1 12 429 7 445 7 490 10 
558 4 1 12 429 7 445 7 490 10 
559 4 1 11 429 7 445 8 490 10 
560 4 1 10 429 7 445 8 490 11 
561 4 1 8 429 8 445 10 490 10 
562 4 1 10 429 9 445 7 490 10 
563 4 1 13 429 10 445 4 490 9 
564 4 1 13 429 9 445 4 490 10 
565 4 1 13 429 9 445 4 490 10 
566 4 1 13 429 9 445 4 490 10 
567 4 1 11 429 10 445 6 490 9 
568 4 1 10 429 9 445 7 490 10 
569 4 1 7 429 13 445 7 490 9 
570 4 1 6 429 14 445 6 490 10 
571 4 1 6 429 12 445 6 490 12 
572 4 1 6 429 12 445 6 490 12 
573 4 1 6 429 13 445 8 490 9 
574 4 1 6 429 12 445 8 490 10 
575 4 1 9 429 13 445 6 490 8 
576 4 1 8 429 13 445 6 490 9 
577 4 1 8 429 13 445 6 490 9 
578 4 1 7 429 12 445 8 490 9 
579 4 1 8 429 12 445 7 490 9 
580 4 1 10 429 7 445 10 490 9 
581 4 1 10 429 7 445 9 490 10 
582 4 1 11 429 7 445 9 490 9 
583 4 1 11 429 6 445 9 490 10 
584 4 1 8 429 6 445 11 490 11 
585 4 1 6 429 7 445 11 490 12 
586 4 1 9 429 5 445 13 490 9 
587 4 1 9 429 7 445 11 490 9 
588 4 1 10 429 6 445 12 490 8 
589 4 1 10 429 6 445 12 490 8 
590 4 1 10 429 6 445 12 490 8 
591 4 1 9 429 7 445 13 490 7 
592 4 1 12 429 4 445 13 490 7 
593 4 1 13 429 5 445 11 490 7 
594 4 1 14 429 6 445 11 490 5 
595 4 1 14 429 6 445 11 490 5 
596 4 1 13 429 6 445 12 490 5 
597 4 1 14 429 6 445 11 490 5 
598 4 1 13 429 7 445 13 490 3 
599 4 1 14 429 7 445 11 490 4 
600 4 1 15 429 8 445 10 490 3 
601 4 1 15 429 8 445 10 490 3 
602 4 1 15 429 8 445 10 490 3 
603 4 1 14 429 6 445 13 490 3 
604 4 1 16 429 7 445 9 490 4 
605 4 1 16 429 7 445 8 490 5 
606 4 1 16 429 7 445 8 490 5 
607 4 1 16 429 7 445 8 490 5 
608 4 1 16 429 6 445 9 490 5 
609 4 1 16 429 7 445 9 490 4 
610 4 1 15 429 8 445 8 490 5 
611 5 1 17 429 6 445 7 490 5 665 1 
612 5 1 17 429 6 445 7 490 5 665 1 
613 5 1 16 429 6 445 8 490 5 665 1 
614 5 1 16 429 5 445 9 490 5 665 1 
615 5 1 18 429 6 445 6 490 5 665 1 
616 5 1 18 429 7 445 5 490 5 665 1 
617 5 1 19 429 5 445 4 490 6 665 2 
618 5 1 19 429 5 445 4 490 6 665 2 
619 5 1 19 429 5 445 4 490 6 665 2 
620 5 1 17 429 5 445 6 490 6 665 2 
621 5 1 18 429 6 445 5 490 5 665 2 
622 5 1 21 429 5 445 5 490 3 665 2 
623 5 1 19 429 4 445 5 490 6 665 2 
624 5 1 20 429 4 445 5 490 5 665 2 
625 5 1 20 429 4 445 5 490 5 665 2 
626 5 1 21 429 4 445 7 490 2 665 2 
627 5 1 22 429 4 445 6 490 2 665 2 
628 5 1 24 429 2 445 5 490 1 665 4 
629 5 1 23 429 2 445 5 490 2 665 4 
630 5 1 23 429 2 445 5 490 2 665 4 
631 5 1 23 429 2 445 5 490 2 665 4 
632 5 1 21 429 3 445 6 490 2 665 4 
633 5 1 20 429 3 445 7 490 2 665 4 
634 5 1 20 429 3 445 5 490 2 665 6 
635 5 1 20 429 3 445 4 490 4 665 5 
636 5 1 19 429 3 445 5 490 4 665 5 
637 5 1 19 429 3 445 5 490 4 665 5 
638 5 1 19 429 1 445 7 490 4 665 5 
639 5 1 20 429 2 445 7 490 4 665 3 
640 5 1 22 429 2 445 7 490 1 665 4 
641 5 1 22 429 2 445 6 490 2 665 4 
642 5 1 21 429 2 445 7 490 2 665 4 
643 5 1 20 429 2 445 8 490 2 665 4 
644 5 1 19 429 2 445 9 490 2 665 4 
645 5 1 20 429 1 445 10 490 2 665 3 
646 4 1 26 429 1 445 6 665 3 
647 4 1 27 429 1 445 5 665 3 
648 4 1 27 429 1 445 5 665 3 
649 4 1 27 429 1 445 5 665 3 
650 4 1 27 429 1 445 5 665 3 
651 4 1 29 429 1 445 4 665 2 
652 4 1 30 429 1 445 3 665 2 
653 4 1 31 429 1 445 2 665 2 
654 4 1 31 429 1 445 2 665 2 
655 4 1 31 429 1 445 2 665 2 
656 4 1 29 429 2 445 4 665 1 
657 4 1 30 429 2 445 3 665 1 
658 4 1 30 429 1 445 3 665 2 
659 3 1 31 445 3 665 2 
660 3 1 31 445 3 665 2 
661 3 1 31 445 3 665 2 
662 3 1 30 445 4 665 2 
663 3 1 30 445 3 665 3 
664 3 1 31 445 1 665 4 
665 3 1 31 445 1 665 4 
666 3 1 31 445 1 665 4 
667 3 1 30 445 2 665 4 
668 3 1 31 445 2 665 3 
669 3 1 33 445 2 665 1 
670 3 1 32 445 2 665 2 
671 3 1 32 445 2 665 2 
672 3 1 31 445 3 665 2 
673 3 1 30 445 4 665 2 
674 3 1 31 445 3 665 2 
675 3 1 32 445 2 665 2 
676 3 1 30 445 2 665 4 
677 3 1 30 445 2 665 4 
678 3 1 30 445 3 665 3 
679 3 1 30 445 4 665 2 
680 3 1 30 445 4 665 2 
681 3 1 30 445 4 665 2 
682 3 1 30 445 2 665 4 
683 3 1 30 445 2 665 4 
684 3 1 30 445 2 665 4 
685 3 1 28 445 4 665 4 
686 3 1 28 445 4 665 4 
687 3 1 29 445 3 665 4 
688 3 1 27 445 3 665 6 
689 3 1 28 445 3 665 5 
690 3 1 29 445 3 665 4 
691 3 1 28 445 4 665 4 
692 3 1 27 445 5 665 4 
693 3 1 26 445 5 665 5 
694 4 1 27 445 4 665 4 768 1 
695 4 1 27 445 4 665 4 768 1 
696 4 1 28 445 3 665 4 768 1 
697 4 1 26 445 5 665 4 768 1 
698 4 1 26 445 6 665 3 768 1 
699 4 1 25 445 6 665 4 768 1 
700 4 1 24 445 5 665 5 768 2 
701 4 1 26 445 5 665 3 768 2 
702 4 1 26 445 5 665 3 768 2 
703 4 1 24 445 7 665 3 768 2 
704 4 1 24 445 8 665 3 768 1 
705 4 1 24 445 8 665 3 768 1 
706 4 1 23 445 8 665 3 768 2 
707 4 1 23 445 8 665 3 768 2 
708 4 1 23 445 8 665 3 768 2 
709 4 1 21 445 10 665 3 768 2 
710 4 1 22 445 9 665 3 768 2 
711 4 1 22 445 8 665 3 768 3 
712 4 1 23 445 7 665 3 768 3 
713 4 1 22 445 7 665 4 768 3 
714 4 1 21 445 7 665 5 768 3 
715 4 1 19 445 9 665 5 768 3 
716 4 1 21 445 7 665 5 768 3 
717 4 1 22 445 7 665 4 768 3 
718 4 1 21 445 5 665 5 768 5 
719 4 1 21 445 4 665 5 768 6 
720 4 1 19 445 4 665 7 768 6 
721 4 1 18 445 6 665 7 768 5 
722 4 1 21 445 6 665 4 768 5 
723 4 1 23 445 5 665 2 768 6 
724 4 1 23 445 4 665 2 768 7 
725 4 1 23 445 3 665 2 768 8 
726 4 1 25 445 3 665 2 768 6 
727 4 1 23 445 5 665 2 768 6 
728 4 1 23 445 5 665 2 768 6 
729 4 1 23 445 5 665 2 768 6 
730 4 1 24 445 4 665 1 768 7 
731 4 1 24 445 3 665 2 768 7 
732 4 1 24 445 3 665 2 768 7 
733 4 1 24 445 3 665 2 768 7 
734 4 1 22 445 5 665 2 768 7 
735 4 1 24 445 2 665 2 768 8 
736 4 1 25 445 2 665 2 768 7 
737 4 1 26 445 1 665 1 768 8 
738 4 1 24 445 1 665 2 768 9 
739 4 1 25 445 1 665 2 768 8 
740 4 1 25 445 2 665 2 768 7 
741 4 1 25 445 2 665 2 768 7 
742 4 1 28 445 1 665 1 768 6 
743 4 1 28 445 1 665 1 768 6 
744 4 1 26 445 1 665 2 768 7 
745 3 1 27 665 2 768 7 
746 3 1 28 665 1 768 7 
